ts_code,name,market,publisher,category,base_date,base_point,list_date
652771.MI,MSCI发达市场(除英国)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652772.MI,MSCI发达市场(除美国)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652773.MI,MSCI美洲中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652774.MI,MSCI亚洲中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652775.MI,MSCI亚洲(除日本)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652776.MI,MSCI亚太地区中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652777.MI,MSCI亚太地区(除日本)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652778.MI,MSCI欧洲全市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652779.MI,MSCI欧洲全市场&中东中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652780.MI,MSCI远东全市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652781.MI,MSCI远东全市场(除日本)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652782.MI,MSCI太平洋全市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652783.MI,MSCI太平洋全市场(除日本)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652784.MI,MSCI全球中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652785.MI,MSCI全球(除澳)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652786.MI,MSCI全球(除欧盟)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652787.MI,MSCI全球(除欧洲)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652788.MI,MSCI全球(除日本)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652789.MI,MSCI全球(除瑞士)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652790.MI,MSCI全球(除英国)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652791.MI,MSCI全球(除美国)中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652792.MI,MSCI阿根廷中盘成长,MSCI,MSCI,成长指数,,,
652793.MI,MSCI巴西中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652794.MI,MSCI金砖四国中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652795.MI,MSCI智利中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652796.MI,MSCI中国中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652797.MI,MSCI哥伦比亚中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652798.MI,MSCI捷克共和国中盘成长,MSCI,MSCI,成长指数,,,
652799.MI,MSCI埃及中盘成长,MSCI,MSCI,成长指数,20071130,1000.0,
652800.MI,MSCI新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652801.MI,MSCI亚洲新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652802.MI,MSCI东欧新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652803.MI,MSCI欧非中东新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652804.MI,MSCI欧洲新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652805.MI,MSCI欧洲&中东新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652806.MI,MSCI远东新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652807.MI,MSCI拉美新兴市场中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652808.MI,MSCI欧盟中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652809.MI,MSCI金龙中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652810.MI,MSCI匈牙利中盘成长,MSCI,MSCI,成长指数,20080530,1000.0,
652811.MI,MSCI印度中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652812.MI,MSCI印度尼西亚中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652813.MI,MSCI以色列中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652815.MI,MSCI韩国中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652816.MI,MSCI马来西亚中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652817.MI,MSCI墨西哥中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652819.MI,MSCI巴基斯坦中盘成长,MSCI,MSCI,成长指数,,,
652820.MI,MSCI秘鲁中盘成长,MSCI,MSCI,成长指数,,,
652821.MI,MSCI菲律宾中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652822.MI,MSCI波兰中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652823.MI,MSCI俄罗斯中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652824.MI,MSCI南非中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652825.MI,MSCI东南亚中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652827.MI,MSCI台湾中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652828.MI,MSCI泰国中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652829.MI,MSCI土耳其中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
652831.MI,MSCI中华中盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
655057.MI,MSCI中国小盘(除A股),MSCI,MSCI,规模指数,,,
655092.MI,MSCI中华小盘,MSCI,MSCI,规模指数,,,
661630.MI,MSCI澳大利亚中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661631.MI,MSCI奥地利中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661632.MI,MSCI比利时中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661633.MI,MSCI加拿大中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661634.MI,MSCI丹麦中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661635.MI,MSCI欧澳远东中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661636.MI,MSCI欧澳远东(除英国)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661637.MI,MSCI欧澳远东(除日本)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661638.MI,MSCI欧盟中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661639.MI,MSCI欧盟+英国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661640.MI,MSCI欧洲中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661641.MI,MSCI欧洲(除欧盟)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661642.MI,MSCI欧洲(除德国)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661643.MI,MSCI欧洲(除瑞士)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661644.MI,MSCI欧洲(除英国)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661645.MI,MSCI欧洲(除英国瑞士)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661646.MI,MSCI远东中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661647.MI,MSCI芬兰中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661648.MI,MSCI法国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661649.MI,MSCI德国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661650.MI,MSCI希腊中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661651.MI,MSCI香港中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661652.MI,MSCI爱尔兰中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661653.MI,MSCI意大利中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661654.MI,MSCI日本中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661655.MI,MSCIKOKUSAI中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661656.MI,MSCI荷兰中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661657.MI,MSCI新西兰中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661658.MI,MSCI北欧中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661659.MI,MSCI北美中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661660.MI,MSCI挪威中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661661.MI,MSCI太平洋地区中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661662.MI,MSCI太平洋地区(除日本)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661663.MI,MSCI葡萄牙中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661664.MI,MSCI新加坡中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661665.MI,MSCI西班牙中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661666.MI,MSCI瑞典中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661667.MI,MSCI瑞士中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661668.MI,MSCI发达市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661669.MI,MSCI英国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661670.MI,MSCI美国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661671.MI,MSCI发达市场(除澳)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661672.MI,MSCI发达市场(除欧盟)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661673.MI,MSCI发达市场(除欧洲)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661674.MI,MSCI发达市场(除英国)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661675.MI,MSCI发达市场(除美国)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661676.MI,MSCI美洲中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661677.MI,MSCI亚洲中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661678.MI,MSCI亚洲(除日本)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661679.MI,MSCI亚太地区中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661680.MI,MSCI亚太地区(除日本)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661681.MI,MSCI欧洲全市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661682.MI,MSCI欧洲全市场&中东中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661683.MI,MSCI远东全市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661684.MI,MSCI远东全市场(除日本)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661685.MI,MSCI太平洋全市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661686.MI,MSCI太平洋全市场(除日本)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661687.MI,MSCI全球中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661688.MI,MSCI全球(除澳)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661689.MI,MSCI全球(除欧盟)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661690.MI,MSCI全球(除欧洲)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661691.MI,MSCI全球(除日本)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661692.MI,MSCI全球(除瑞士)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661693.MI,MSCI全球(除英国)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661694.MI,MSCI全球(除美国)中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661695.MI,MSCI阿根廷中小盘,MSCI,MSCI,规模指数,,,
661696.MI,MSCI巴西中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661697.MI,MSCI金砖四国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661698.MI,MSCI智利中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661699.MI,MSCI中国中小盘(除A股)(美元),MSCI,MSCI,规模指数,20070531,1000.0,
661700.MI,MSCI哥伦比亚中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661701.MI,MSCI捷克共和国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661702.MI,MSCI埃及中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661703.MI,MSCI新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661704.MI,MSCI亚洲新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661705.MI,MSCI东欧新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661706.MI,MSCI欧非中东新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661707.MI,MSCI欧洲新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661708.MI,MSCI欧洲&中东新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661709.MI,MSCI远东新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661710.MI,MSCI拉美新兴市场中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661711.MI,MSCI欧盟中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661712.MI,MSCI金龙中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661713.MI,MSCI匈牙利中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661714.MI,MSCI印度中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661715.MI,MSCI印度尼西亚中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661716.MI,MSCI以色列中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661717.MI,MSCI约旦中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661718.MI,MSCI韩国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661719.MI,MSCI马来西亚中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661720.MI,MSCI墨西哥中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661721.MI,MSCI摩洛哥中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661722.MI,MSCI巴基斯坦中小盘,MSCI,MSCI,规模指数,,,
661723.MI,MSCI秘鲁中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661724.MI,MSCI菲律宾中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661725.MI,MSCI波兰中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661726.MI,MSCI俄罗斯中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661727.MI,MSCI南非中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661728.MI,MSCI东南亚中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661730.MI,MSCI台湾中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661731.MI,MSCI泰国中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661732.MI,MSCI土耳其中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661734.MI,MSCI中华中小盘,MSCI,MSCI,规模指数,20070531,1000.0,
661735.MI,MSCI澳大利亚中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661736.MI,MSCI奥地利中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661737.MI,MSCI比利时中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661738.MI,MSCI加拿大中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661739.MI,MSCI丹麦中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661740.MI,MSCI欧澳远东中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661741.MI,MSCI欧澳远东(除英国)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661742.MI,MSCI欧澳远东(除日本)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661743.MI,MSCI欧盟中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661744.MI,MSCI欧盟+英国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661745.MI,MSCI欧洲中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661746.MI,MSCI欧洲(除欧盟)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661747.MI,MSCI欧洲(除德国)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661748.MI,MSCI欧洲(除瑞士)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661749.MI,MSCI欧洲(除英国)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661750.MI,MSCI欧洲(除英国瑞士)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661751.MI,MSCI远东中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661752.MI,MSCI芬兰中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661753.MI,MSCI法国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661754.MI,MSCI德国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661755.MI,MSCI希腊中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661756.MI,MSCI香港中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661757.MI,MSCI爱尔兰中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661758.MI,MSCI意大利中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661759.MI,MSCI日本中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661760.MI,MSCIKOKUSAI中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661761.MI,MSCI荷兰中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661762.MI,MSCI新西兰中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661763.MI,MSCI北欧中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661764.MI,MSCI北美中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661765.MI,MSCI挪威中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661766.MI,MSCI太平洋地区中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661767.MI,MSCI太平洋地区(除日本)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661768.MI,MSCI葡萄牙中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661769.MI,MSCI新加坡中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661770.MI,MSCI西班牙中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661771.MI,MSCI瑞典中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661772.MI,MSCI瑞士中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661773.MI,MSCI发达市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661774.MI,MSCI英国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661775.MI,MSCI美国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661776.MI,MSCI发达市场(除澳)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661777.MI,MSCI发达市场(除欧盟)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661778.MI,MSCI发达市场(除欧洲)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661779.MI,MSCI发达市场(除英国)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661780.MI,MSCI发达市场(除美国)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661781.MI,MSCI美洲中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661782.MI,MSCI亚洲中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661783.MI,MSCI亚洲(除日本)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661784.MI,MSCI亚太地区中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661785.MI,MSCI亚太地区(除日本)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661786.MI,MSCI欧洲全市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661787.MI,MSCI欧洲全市场&中东中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661788.MI,MSCI远东全市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661789.MI,MSCI远东全市场(除日本)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661790.MI,MSCI太平洋全市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661791.MI,MSCI太平洋全市场(除日本)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661792.MI,MSCI全球中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661793.MI,MSCI全球(除澳)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661794.MI,MSCI全球(除欧盟)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661795.MI,MSCI全球(除欧洲)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661796.MI,MSCI全球(除日本)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661797.MI,MSCI全球(除瑞士)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661798.MI,MSCI全球(除英国)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661799.MI,MSCI全球(除美国)中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661800.MI,MSCI阿根廷中小盘价值,MSCI,MSCI,价值指数,,,
661801.MI,MSCI巴西中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661802.MI,MSCI金砖四国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661803.MI,MSCI智利中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661804.MI,MSCI中国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661805.MI,MSCI哥伦比亚中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661806.MI,MSCI捷克共和国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661807.MI,MSCI埃及中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661808.MI,MSCI新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661809.MI,MSCI亚洲新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661810.MI,MSCI东欧新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661811.MI,MSCI欧非中东新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661812.MI,MSCI欧洲新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661813.MI,MSCI欧洲&中东新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661814.MI,MSCI远东新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661815.MI,MSCI拉美新兴市场中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661816.MI,MSCI欧盟中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661817.MI,MSCI金龙中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661818.MI,MSCI匈牙利中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661819.MI,MSCI印度中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661820.MI,MSCI印度尼西亚中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661821.MI,MSCI以色列中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661823.MI,MSCI韩国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661824.MI,MSCI马来西亚中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661825.MI,MSCI墨西哥中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661826.MI,MSCI摩洛哥中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661827.MI,MSCI巴基斯坦中小盘价值,MSCI,MSCI,价值指数,,,
661828.MI,MSCI秘鲁中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661829.MI,MSCI菲律宾中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661830.MI,MSCI波兰中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661831.MI,MSCI俄罗斯中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661832.MI,MSCI南非中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661833.MI,MSCI东南亚中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661835.MI,MSCI台湾中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661836.MI,MSCI泰国中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661837.MI,MSCI土耳其中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661839.MI,MSCI中华中小盘价值,MSCI,MSCI,价值指数,20070531,1000.0,
661840.MI,MSCI澳大利亚中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661841.MI,MSCI奥地利中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661842.MI,MSCI比利时中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661843.MI,MSCI加拿大中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661844.MI,MSCI丹麦中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661845.MI,MSCI欧澳远东中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661846.MI,MSCI欧澳远东(除英国)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661847.MI,MSCI欧澳远东(除日本)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661848.MI,MSCI欧盟中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661849.MI,MSCI欧盟+英国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661850.MI,MSCI欧洲中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661851.MI,MSCI欧洲(除欧盟)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661852.MI,MSCI欧洲(除德国)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661853.MI,MSCI欧洲(除瑞士)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661854.MI,MSCI欧洲(除英国)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661855.MI,MSCI欧洲(除英国瑞士)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661856.MI,MSCI远东中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661857.MI,MSCI芬兰中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661858.MI,MSCI法国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661859.MI,MSCI德国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661860.MI,MSCI希腊中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661861.MI,MSCI香港中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661862.MI,MSCI爱尔兰中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661863.MI,MSCI意大利中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661864.MI,MSCI日本中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661865.MI,MSCIKOKUSAI中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661866.MI,MSCI荷兰中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661867.MI,MSCI新西兰中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661868.MI,MSCI北欧中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661869.MI,MSCI北美中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661870.MI,MSCI挪威中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661871.MI,MSCI太平洋地区中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661872.MI,MSCI太平洋地区(除日本)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661873.MI,MSCI葡萄牙中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661874.MI,MSCI新加坡中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
